1767 16
1584 3 -1.1540279
1584 4 0.68069714
1584 5 2.4415646
1584 6 0.8556075
1584 7 -0.7553415
1584 8 0.5311284
1584 9 0.80761385
1584 10 0.91049576
1584 11 -0.013459563
1584 12 0.2228814
1584 13 0.31648296
1584 14 1.1768513
1584 15 -0.04361236
1585 0 1.5615025
1585 1 0.28858417
1585 2 -0.0019856095
1585 3 -1.1540279
1585 4 0.68069714
1585 5 2.4415646
1585 6 0.8556075
1585 7 -0.7553415
1585 8 0.5311284
1585 9 0.80761385
1585 10 0.91049576
1585 11 -0.013459563
1585 12 0.2228814
1585 13 0.31648296
1585 14 1.1768513
1585 15 -0.04361236
1586 0 1.5615025
1586 1 0.28858417
1586 2 -0.0019856095
1586 3 -1.1540279
1586 4 0.68069714
1586 5 2.4415646
1586 6 0.8556075
1586 7 -0.7553415
1586 8 0.5311284
1586 9 0.80761385
1586 10 0.91049576
1586 11 -0.013459563
1586 12 0.2228814
1586 13 0.31648296
1586 14 1.1768513
1586 15 -0.04361236
1587 0 1.5615025
1587 1 0.28858417
1587 2 -0.0019856095
1587 3 -1.1540279
1587 4 0.68069714
1587 5 2.4415646
1587 6 0.8556075
1587 7 -0.7553415
1587 8 0.5311284
1587 9 0.80761385
1587 10 0.91049576
1587 11 -0.013459563
1587 12 0.2228814
1587 13 0.31648296
1587 14 1.1768513
1587 15 -0.04361236
1588 0 1.5615025
1588 1 0.28858417
1588 2 -0.0019856095
1588 3 -1.1540279
1588 4 0.68069714
1588 5 2.4415646
1588 6 0.8556075
1588 7 -0.7553415
1588 8 0.5311284
1588 9 0.80761385
1588 10 0.91049576
1588 11 -0.013459563
1588 12 0.2228814
1588 13 0.31648296
1588 14 1.1768513
1588 15 -0.04361236
1589 0 12.944914
1589 1 -2.1261458
1589 2 13.767509
1589 3 0.8679576
1589 4 -0.0093636215
1589 5 -17.319857
1589 6 8.463875
1589 7 4.43441
1589 8 5.885248
1589 9 11.396562
1589 10 -2.2467284
1589 11 3.7923174
1589 12 9.99168
1589 13 -0.13495676
1589 14 10.20368
1589 15 11.715411
1590 0 8.181975
1590 1 2.1071196
1590 2 5.064331
1590 3 9.31614
1590 4 -0.00045838952
1590 5 -0.7049475
1590 6 -0.32919228
1590 7 11.244572
1590 8 -10.573256
1590 9 7.0942025
1590 10 -4.4575334
1590 11 -1.6862037
1590 12 11.442866
1590 13 -0.021279424
1590 14 5.2407894
1590 15 11.045278
1591 0 0.27479285
1591 1 0.8231376
1591 2 -0.51956093
1591 3 2.723494
1591 4 -24.547737
1591 5 -6.4804635
1591 6 0.8176663
1591 7 4.096665
1591 8 1.0963638
1591 9 -1.6696383
1591 10 -15.593971
1591 11 -0.15949184
1591 12 2.5355394
1591 13 -7.5228457
1591 14 0.024416864
1591 15 -6.5268774
1592 0 6.8071766
1592 1 0.4330452
1592 2 4.1136303
1592 3 11.264162
1592 4 -1.8964007
1592 5 -3.035442
1592 6 -1.4549915
1592 7 14.871628
1592 8 -7.669389
1592 9 4.224895
1592 10 -2.7819872
1592 11 -2.363347
1592 12 9.980686
1592 13 1.2772536
1592 14 5.736853
1592 15 13.12869
1593 0 1.5615025
1593 1 0.28858417
1593 2 -0.0019856095
1593 3 -1.1540279
1593 4 0.68069714
1593 5 2.4415646
1593 6 0.8556075
1593 7 -0.7553415
1593 8 0.5311284
1593 9 0.80761385
1593 10 0.91049576
1593 11 -0.013459563
1593 12 0.2228814
1593 13 0.31648296
1593 14 1.1768513
1593 15 -0.04361236
1594 0 6.8071766
1594 1 0.4330452
1594 2 4.1136303
1594 3 11.264162
1594 4 -1.8964007
1594 5 -3.035442
1594 6 -1.4549915
1594 7 14.871628
1594 8 -7.669389
1594 9 4.224895
1594 10 -2.7819872
1594 11 -2.363347
1594 12 9.980686
1594 13 1.2772536
1594 14 5.736853
1594 15 13.12869
1595 0 1.5615025
1595 1 0.28858417
1595 2 -0.0019856095
1595 3 -1.1540279
1595 4 0.68069714
1595 5 2.4415646
1595 6 0.8556075
1595 7 -0.7553415
1595 8 0.5311284
1595 9 0.80761385
1595 10 0.91049576
1595 11 -0.013459563
1595 12 0.2228814
1595 13 0.31648296
1595 14 1.1768513
1595 15 -0.04361236
1596 0 0.8047652
1596 1 -13.955748
1596 2 0.47115743
1596 3 0.35527635
1596 4 4.750617
1596 5 4.294236
1596 6 0.0028930902
1596 7 -4.9511337
1596 8 1.0465903
1596 9 -0.0050639063
1596 10 1.5818754
1596 11 0.95381117
1596 12 -7.384969
1596 13 -1.3435829
1596 14 -2.70082
1596 15 1.1163517
1597 0 10.973499
1597 1 -0.85415137
1597 2 -1.2235681
1597 3 -2.2974465
1597 4 1.271027
1597 5 12.349296
1597 6 2.0919719
1597 7 -13.803992
1597 8 -13.703665
1597 9 -14.062468
1597 10 1.6399554
1597 11 1.0129806
1597 12 2.8799736
1597 13 0.9383448
1597 14 8.030701
1597 15 -0.49707925
1598 0 1.5615025
1598 1 0.28858417
1598 2 -0.0019856095
1598 3 -1.1540279
1598 4 0.68069714
1598 5 2.4415646
1598 6 0.8556075
1598 7 -0.7553415
1598 8 0.5311284
1598 9 0.80761385
1598 10 0.91049576
1598 11 -0.013459563
1598 12 0.2228814
1598 13 0.31648296
1598 14 1.1768513
1598 15 -0.04361236
1599 0 4.664082
1599 1 -2.264892
1599 2 1.1965687
1599 3 10.069532
1599 4 -1.5279007
1599 5 -4.181954
1599 6 3.6773362
1599 7 -3.615576
1599 8 4.9991264
1599 9 0.6799184
1599 10 6.4842668
1599 11 6.9260445
1599 12 -2.621764
1599 13 5.113708
1599 14 -3.1435945
1599 15 0.003457427
1600 0 1.5615025
1600 1 0.28858417
1600 2 -0.0019856095
1600 3 -1.1540279
1600 4 0.68069714
1600 5 2.4415646
1600 6 0.8556075
1600 7 -0.7553415
1600 8 0.5311284
1600 9 0.80761385
1600 10 0.91049576
1600 11 -0.013459563
1600 12 0.2228814
1600 13 0.31648296
1600 14 1.1768513
1600 15 -0.04361236
1601 0 1.5615025
1601 1 0.28858417
1601 2 -0.0019856095
1601 3 -1.1540279
1601 4 0.68069714
1601 5 2.4415646
1601 6 0.8556075
1601 7 -0.7553415
1601 8 0.5311284
1601 9 0.80761385
1601 10 0.91049576
1601 11 -0.013459563
1601 12 0.2228814
1601 13 0.31648296
1601 14 1.1768513
1601 15 -0.04361236
1602 0 1.5615025
1602 1 0.28858417
1602 2 -0.0019856095
1602 3 -1.1540279
1602 4 0.68069714
1602 5 2.4415646
1602 6 0.8556075
1602 7 -0.7553415
1602 8 0.5311284
1602 9 0.80761385
1602 10 0.91049576
1602 11 -0.013459563
1602 12 0.2228814
1602 13 0.31648296
1602 14 1.1768513
1602 15 -0.04361236
1603 0 1.6829104
1603 1 -0.85436857
1603 2 -16.390398
1603 3 -5.068746
1603 4 1.2446312
1603 5 -11.420367
1603 6 -4.9743295
1603 7 20.19966
1603 8 -6.868389
1603 9 -0.3459186
1603 10 -28.00265
1603 11 -2.5364194
1603 12 15.9435
1603 13 -28.672714
1603 14 3.1876671
1603 15 10.206219
1604 0 1.5615025
1604 1 0.28858417
1604 2 -0.0019856095
1604 3 -1.1540279
1604 4 0.68069714
1604 5 2.4415646
1604 6 0.8556075
1604 7 -0.7553415
1604 8 0.5311284
1604 9 0.80761385
1604 10 0.91049576
1604 11 -0.013459563
1604 12 0.2228814
1604 13 0.31648296
1604 14 1.1768513
1604 15 -0.04361236
1605 0 -21.239494
1605 1 -4.413031
1605 2 -7.5195875
1605 3 -11.963602
1605 4 3.126503
1605 5 -7.1006002
1605 6 -9.833965
1605 7 -7.9092193
1605 8 2.1387424
1605 9 -5.346895
1605 10 2.4713082
1605 11 3.6444674
1605 12 -6.412377
1605 13 -8.902132
1605 14 -15.023138
1605 15 -4.6410885
1606 0 1.5615025
1606 1 0.28858417
1606 2 -0.0019856095
1606 3 -1.1540279
1606 4 0.68069714
1606 5 2.4415646
1606 6 0.8556075
1606 7 -0.7553415
1606 8 0.5311284
1606 9 0.80761385
1606 10 0.91049576
1606 11 -0.013459563
1606 12 0.2228814
1606 13 0.31648296
1606 14 1.1768513
1606 15 -0.04361236
1607 0 1.5615025
1607 1 0.28858417
1607 2 -0.0019856095
1607 3 -1.1540279
1607 4 0.68069714
1607 5 2.4415646
1607 6 0.8556075
1607 7 -0.7553415
1607 8 0.5311284
1607 9 0.80761385
1607 10 0.91049576
1607 11 -0.013459563
1607 12 0.2228814
1607 13 0.31648296
1607 14 1.1768513
1607 15 -0.04361236
1608 0 12.944914
1608 1 -2.1261458
1608 2 13.767509
1608 3 0.8679576
1608 4 -0.0093636215
1608 5 -17.319857
1608 6 8.463875
1608 7 4.43441
1608 8 5.885248
1608 9 11.396562
1608 10 -2.2467284
1608 11 3.7923174
1608 12 9.99168
1608 13 -0.13495676
1608 14 10.20368
1608 15 11.715411
1609 0 14.744336
1609 1 -6.265532
1609 2 1.2085763
1609 3 4.785838
1609 4 -6.058377
1609 5 1.2325953
1609 6 6.0765944
1609 7 -12.008624
1609 8 3.3495166
1609 9 -6.8685293
1609 10 -0.01363641
1609 11 -3.6017532
1609 12 4.2382574
1609 13 6.3569255
1609 14 0.00603801
1609 15 -9.0565605
1610 0 0.9799447
1610 1 28.795921
1610 2 -7.919013
1610 3 10.563394
1610 4 -3.9672008
1610 5 -21.915567
1610 6 7.987621
1610 7 -2.2540066
1610 8 5.5308123
1610 9 26.827038
1610 10 -7.558967
1610 11 1.0421563
1610 12 12.072229
1610 13 18.145664
1610 14 -6.4805284
1610 15 5.1083794
1611 0 8.181975
1611 1 2.1071196
1611 2 5.064331
1611 3 9.31614
1611 4 -0.00045838952
1611 5 -0.7049475
1611 6 -0.32919228
1611 7 11.244572
1611 8 -10.573256
1611 9 7.0942025
1611 10 -4.4575334
1611 11 -1.6862037
1611 12 11.442866
1611 13 -0.021279424
1611 14 5.2407894
1611 15 11.045278
1612 0 6.8071766
1612 1 0.4330452
1612 2 4.1136303
1612 3 11.264162
1612 4 -1.8964007
1612 5 -3.035442
1612 6 -1.4549915
1612 7 14.871628
1612 8 -7.669389
1612 9 4.224895
1612 10 -2.7819872
1612 11 -2.363347
1612 12 9.980686
1612 13 1.2772536
1612 14 5.736853
1612 15 13.12869
1613 0 1.5615025
1613 1 0.28858417
1613 2 -0.0019856095
1613 3 -1.1540279
1613 4 0.68069714
1613 5 2.4415646
1613 6 0.8556075
1613 7 -0.7553415
1613 8 0.5311284
1613 9 0.80761385
1613 10 0.91049576
1613 11 -0.013459563
1613 12 0.2228814
1613 13 0.31648296
1613 14 1.1768513
1613 15 -0.04361236
1614 0 12.944914
1614 1 -2.1261458
1614 2 13.767509
1614 3 0.8679576
1614 4 -0.0093636215
1614 5 -17.319857
1614 6 8.463875
1614 7 4.43441
1614 8 5.885248
1614 9 11.396562
1614 10 -2.2467284
1614 11 3.7923174
1614 12 9.99168
1614 13 -0.13495676
1614 14 10.20368
1614 15 11.715411
1615 0 1.5615025
1615 1 0.28858417
1615 2 -0.0019856095
1615 3 -1.1540279
1615 4 0.68069714
1615 5 2.4415646
1615 6 0.8556075
1615 7 -0.7553415
1615 8 0.5311284
1615 9 0.80761385
1615 10 0.91049576
1615 11 -0.013459563
1615 12 0.2228814
1615 13 0.31648296
1615 14 1.1768513
1615 15 -0.04361236
1616 0 0.6284529
1616 1 7.0382357
1616 2 14.297499
1616 3 -10.448057
1616 4 19.775393
1616 5 -30.753582
1616 6 2.0360026
1616 7 -19.241467
1616 8 16.492607
1616 9 -14.067531
1616 10 -26.318521
1616 11 -23.109606
1616 12 0.5068331
1616 13 -10.814939
1616 14 -47.449444
1616 15 7.3017464
1617 0 1.5615025
1617 1 0.28858417
1617 2 -0.0019856095
1617 3 -1.1540279
1617 4 0.68069714
1617 5 2.4415646
1617 6 0.8556075
1617 7 -0.7553415
1617 8 0.5311284
1617 9 0.80761385
1617 10 0.91049576
1617 11 -0.013459563
1617 12 0.2228814
1617 13 0.31648296
1617 14 1.1768513
1617 15 -0.04361236
1618 0 1.5615025
1618 1 0.28858417
1618 2 -0.0019856095
1618 3 -1.1540279
1618 4 0.68069714
1618 5 2.4415646
1618 6 0.8556075
1618 7 -0.7553415
1618 8 0.5311284
1618 9 0.80761385
1618 10 0.91049576
1618 11 -0.013459563
1618 12 0.2228814
1618 13 0.31648296
1618 14 1.1768513
1618 15 -0.04361236
1619 0 1.1707215
1619 1 -6.965121
1619 2 18.93254
1619 3 -7.075326
1619 4 14.623311
1619 5 7.321079
1619 6 -14.508745
1619 7 -9.54271
1619 8 13.008265
1619 9 1.9932437
1619 10 3.120205
1619 11 -14.580575
1619 12 -11.4109335
1619 13 3.0927978
1619 14 9.158631
1619 15 14.524615
1620 0 1.5615025
1620 1 0.28858417
1620 2 -0.0019856095
1620 3 -1.1540279
1620 4 0.68069714
1620 5 2.4415646
1620 6 0.8556075
1620 7 -0.7553415
1620 8 0.5311284
1620 9 0.80761385
1620 10 0.91049576
1620 11 -0.013459563
1620 12 0.2228814
1620 13 0.31648296
1620 14 1.1768513
1620 15 -0.04361236
1621 0 -12.829962
1621 1 0.28042877
1621 2 2.29915
1621 3 -9.656407
1621 4 -1.7755136
1621 5 -19.875261
1621 6 -6.4904785
1621 7 2.0546184
1621 8 -2.9500775
1621 9 -0.3681335
1621 10 -1.4361428
1621 11 0.8443166
1621 12 -20.753561
1621 13 -9.654358
1621 14 2.1683013
1621 15 3.3697093
1622 0 6.8071766
1622 1 0.4330452
1622 2 4.1136303
1622 3 11.264162
1622 4 -1.8964007
1622 5 -3.035442
1622 6 -1.4549915
1622 7 14.871628
1622 8 -7.669389
1622 9 4.224895
1622 10 -2.7819872
1622 11 -2.363347
1622 12 9.980686
1622 13 1.2772536
1622 14 5.736853
1622 15 13.12869
1623 0 1.5615025
1623 1 0.28858417
1623 2 -0.0019856095
1623 3 -1.1540279
1623 4 0.68069714
1623 5 2.4415646
1623 6 0.8556075
1623 7 -0.7553415
1623 8 0.5311284
1623 9 0.80761385
1623 10 0.91049576
1623 11 -0.013459563
1623 12 0.2228814
1623 13 0.31648296
1623 14 1.1768513
1623 15 -0.04361236
1624 0 -7.146222
1624 1 6.264601
1624 2 -21.103098
1624 3 -16.901928
1624 4 -15.531453
1624 5 -45.746555
1624 6 4.184926
1624 7 12.149974
1624 8 2.870869
1624 9 0.30084303
1624 10 -0.99300826
1624 11 -3.3005424
1624 12 16.820774
1624 13 12.022059
1624 14 -5.60402
1624 15 5.665395
1625 0 -0.5458422
1625 1 -11.847607
1625 2 -4.856496
1625 3 -12.513865
1625 4 2.461999
1625 5 0.24270594
1625 6 1.0371076
1625 7 12.101153
1625 8 12.643618
1625 9 1.7364128
1625 10 7.4079194
1625 11 -12.986619
1625 12 0.58152187
1625 13 9.196904
1625 14 4.664907
1625 15 9.5297
1626 0 10.973499
1626 1 -0.85415137
1626 2 -1.2235681
1626 3 -2.2974465
1626 4 1.271027
1626 5 12.349296
1626 6 2.0919719
1626 7 -13.803992
1626 8 -13.703665
1626 9 -14.062468
1626 10 1.6399554
1626 11 1.0129806
1626 12 2.8799736
1626 13 0.9383448
1626 14 8.030701
1626 15 -0.49707925
1627 0 1.5615025
1627 1 0.28858417
1627 2 -0.0019856095
1627 3 -1.1540279
1627 4 0.68069714
1627 5 2.4415646
1627 6 0.8556075
1627 7 -0.7553415
1627 8 0.5311284
1627 9 0.80761385
1627 10 0.91049576
1627 11 -0.013459563
1627 12 0.2228814
1627 13 0.31648296
1627 14 1.1768513
1627 15 -0.04361236
1628 0 -5.5945883
1628 1 -13.616017
1628 2 -31.127375
1628 3 -2.011759
1628 4 -2.287755
1628 5 -32.318
1628 6 1.851236
1628 7 -26.25021
1628 8 -7.223381
1628 9 3.52315
1628 10 0.16625369
1628 11 0.091831565
1628 12 -15.025302
1628 13 -7.0213037
1628 14 -22.088495
1628 15 -10.082979
1629 0 1.5615025
1629 1 0.28858417
1629 2 -0.0019856095
1629 3 -1.1540279
1629 4 0.68069714
1629 5 2.4415646
1629 6 0.8556075
1629 7 -0.7553415
1629 8 0.5311284
1629 9 0.80761385
1629 10 0.91049576
1629 11 -0.013459563
1629 12 0.2228814
1629 13 0.31648296
1629 14 1.1768513
1629 15 -0.04361236
1630 0 1.5615025
1630 1 0.28858417
1630 2 -0.0019856095
1630 3 -1.1540279
1630 4 0.68069714
1630 5 2.4415646
1630 6 0.8556075
1630 7 -0.7553415
1630 8 0.5311284
1630 9 0.80761385
1630 10 0.91049576
1630 11 -0.013459563
1630 12 0.2228814
1630 13 0.31648296
1630 14 1.1768513
1630 15 -0.04361236
1631 0 4.664082
1631 1 -2.264892
1631 2 1.1965687
1631 3 10.069532
1631 4 -1.5279007
1631 5 -4.181954
1631 6 3.6773362
1631 7 -3.615576
1631 8 4.9991264
1631 9 0.6799184
1631 10 6.4842668
1631 11 6.9260445
1631 12 -2.621764
1631 13 5.113708
1631 14 -3.1435945
1631 15 0.003457427
1632 0 1.5615025
1632 1 0.28858417
1632 2 -0.0019856095
1632 3 -1.1540279
1632 4 0.68069714
1632 5 2.4415646
1632 6 0.8556075
1632 7 -0.7553415
1632 8 0.5311284
1632 9 0.80761385
1632 10 0.91049576
1632 11 -0.013459563
1632 12 0.2228814
1632 13 0.31648296
1632 14 1.1768513
1632 15 -0.04361236
1633 0 -22.614292
1633 1 -6.0871053
1633 2 -8.47029
1633 3 -10.01558
1633 4 1.2305603
1633 5 -9.431095
1633 6 -10.9597645
1633 7 -4.282162
1633 8 5.0426097
1633 9 -8.216203
1633 10 4.146854
1633 11 2.9673233
1633 12 -7.8745575
1633 13 -7.6035995
1633 14 -14.527075
1633 15 -2.5576766
1634 0 1.5615025
1634 1 0.28858417
1634 2 -0.0019856095
1634 3 -1.1540279
1634 4 0.68069714
1634 5 2.4415646
1634 6 0.8556075
1634 7 -0.7553415
1634 8 0.5311284
1634 9 0.80761385
1634 10 0.91049576
1634 11 -0.013459563
1634 12 0.2228814
1634 13 0.31648296
1634 14 1.1768513
1634 15 -0.04361236
1635 0 -0.5015298
1635 1 -8.5430565
1635 2 2.160595
1635 3 -3.1468973
1635 4 -2.6459732
1635 5 2.4286995
1635 6 -0.87611055
1635 7 -5.2334723
1635 8 -1.0185701
1635 9 -3.4379346
1635 10 2.6957169
1635 11 1.8712214
1635 12 -13.016326
1635 13 1.4633834
1635 14 1.8161778
1635 15 1.8765109
1636 0 1.5615025
1636 1 0.28858417
1636 2 -0.0019856095
1636 3 -1.1540279
1636 4 0.68069714
1636 5 2.4415646
1636 6 0.8556075
1636 7 -0.7553415
1636 8 0.5311284
1636 9 0.80761385
1636 10 0.91049576
1636 11 -0.013459563
1636 12 0.2228814
1636 13 0.31648296
1636 14 1.1768513
1636 15 -0.04361236
1637 0 1.5615025
1637 1 0.28858417
1637 2 -0.0019856095
1637 3 -1.1540279
1637 4 0.68069714
1637 5 2.4415646
1637 6 0.8556075
1637 7 -0.7553415
1637 8 0.5311284
1637 9 0.80761385
1637 10 0.91049576
1637 11 -0.013459563
1637 12 0.2228814
1637 13 0.31648296
1637 14 1.1768513
1637 15 -0.04361236
1638 0 1.5615025
1638 1 0.28858417
1638 2 -0.0019856095
1638 3 -1.1540279
1638 4 0.68069714
1638 5 2.4415646
1638 6 0.8556075
1638 7 -0.7553415
1638 8 0.5311284
1638 9 0.80761385
1638 10 0.91049576
1638 11 -0.013459563
1638 12 0.2228814
1638 13 0.31648296
1638 14 1.1768513
1638 15 -0.04361236
1639 0 1.5615025
1639 1 0.28858417
1639 2 -0.0019856095
1639 3 -1.1540279
1639 4 0.68069714
1639 5 2.4415646
1639 6 0.8556075
1639 7 -0.7553415
1639 8 0.5311284
1639 9 0.80761385
1639 10 0.91049576
1639 11 -0.013459563
1639 12 0.2228814
1639 13 0.31648296
1639 14 1.1768513
1639 15 -0.04361236
1640 0 3.9145024
1640 1 0.0029003024
1640 2 -0.30738118
1640 3 -1.4398828
1640 4 0.82827985
1640 5 4.9184976
1640 6 1.1646985
1640 7 -4.0175047
1640 8 -3.0275705
1640 9 -2.9099069
1640 10 1.0928608
1640 11 0.24315047
1640 12 0.8871546
1640 13 0.47194833
1640 14 2.8903136
1640 15 -0.15697896
1641 0 1.5615025
1641 1 0.28858417
1641 2 -0.0019856095
1641 3 -1.1540279
1641 4 0.68069714
1641 5 2.4415646
1641 6 0.8556075
1641 7 -0.7553415
1641 8 0.5311284
1641 9 0.80761385
1641 10 0.91049576
1641 11 -0.013459563
1641 12 0.2228814
1641 13 0.31648296
1641 14 1.1768513
1641 15 -0.04361236
1642 0 5.306573
1642 1 -3.1641526
1642 2 3.2030122
1642 3 8.536941
1642 4 -0.2346459
1642 5 -1.203022
1642 6 -1.0905206
1642 7 9.915937
1642 8 -5.4903936
1642 9 3.1674058
1642 10 -1.6910216
1642 11 -1.5340576
1642 12 5.6392717
1642 13 0.6220443
1642 14 3.6274345
1642 15 10.125605
1643 0 1.5615025
1643 1 0.28858417
1643 2 -0.0019856095
1643 3 -1.1540279
1643 4 0.68069714
1643 5 2.4415646
1643 6 0.8556075
1643 7 -0.7553415
1643 8 0.5311284
1643 9 0.80761385
1643 10 0.91049576
1643 11 -0.013459563
1643 12 0.2228814
1643 13 0.31648296
1643 14 1.1768513
1643 15 -0.04361236
1644 0 1.5615025
1644 1 0.28858417
1644 2 -0.0019856095
1644 3 -1.1540279
1644 4 0.68069714
1644 5 2.4415646
1644 6 0.8556075
1644 7 -0.7553415
1644 8 0.5311284
1644 9 0.80761385
1644 10 0.91049576
1644 11 -0.013459563
1644 12 0.2228814
1644 13 0.31648296
1644 14 1.1768513
1644 15 -0.04361236
1645 0 1.6829104
1645 1 -0.85436857
1645 2 -16.390398
1645 3 -5.068746
1645 4 1.2446312
1645 5 -11.420367
1645 6 -4.9743295
1645 7 20.19966
1645 8 -6.868389
1645 9 -0.3459186
1645 10 -28.00265
1645 11 -2.5364194
1645 12 15.9435
1645 13 -28.672714
1645 14 3.1876671
1645 15 10.206219
1646 0 8.6205015
1646 1 -0.56846756
1646 2 -0.9181725
1646 3 -2.0115921
1646 4 1.1234447
1646 5 9.872362
1646 6 1.7828807
1646 7 -10.541829
1646 8 -10.144969
1646 9 -10.344949
1646 10 1.4575907
1646 11 0.75637054
1646 12 2.2157009
1646 13 0.7828793
1646 14 6.317239
1646 15 -0.3837124
1647 0 2.3053677
1647 1 -10.358548
1647 2 1.3817756
1647 3 3.0824976
1647 4 3.0888634
1647 5 2.4618173
1647 6 -0.36157835
1647 7 0.004556358
1647 8 -1.1324042
1647 9 1.0524261
1647 10 0.49091017
1647 11 0.124521494
1647 12 -3.0435545
1647 13 -0.6883739
1647 14 -0.5914021
1647 15 4.1194363
1648 0 0.42461827
1648 1 4.9123755
1648 2 -2.1902199
1648 3 1.872537
1648 4 5.2405944
1648 5 4.449844
1648 6 -3.224203
1648 7 10.123367
1648 8 -5.6570134
1648 9 5.3067102
1648 10 -28.39712
1648 11 -3.3209438
1648 12 9.867595
1648 13 -26.374641
1648 14 -0.009920418
1648 15 5.299203
1649 0 2.8549206
1649 1 -4.0589705
1649 2 1.961976
1649 3 8.144127
1649 4 4.019691
1649 5 -1.7432864
1649 6 0.14226687
1649 7 7.726135
1649 8 -38.393124
1649 9 -14.425225
1649 10 -32.497055
1649 11 -16.873577
1649 12 5.8798537
1649 13 -0.097093195
1649 14 0.49826103
1649 15 5.3798637
1650 0 1.5615025
1650 1 0.28858417
1650 2 -0.0019856095
1650 3 -1.1540279
1650 4 0.68069714
1650 5 2.4415646
1650 6 0.8556075
1650 7 -0.7553415
1650 8 0.5311284
1650 9 0.80761385
1650 10 0.91049576
1650 11 -0.013459563
1650 12 0.2228814
1650 13 0.31648296
1650 14 1.1768513
1650 15 -0.04361236
1651 0 1.5615025
1651 1 0.28858417
1651 2 -0.0019856095
1651 3 -1.1540279
1651 4 0.68069714
1651 5 2.4415646
1651 6 0.8556075
1651 7 -0.7553415
1651 8 0.5311284
1651 9 0.80761385
1651 10 0.91049576
1651 11 -0.013459563
1651 12 0.2228814
1651 13 0.31648296
1651 14 1.1768513
1651 15 -0.04361236
1652 0 1.5615025
1652 1 0.28858417
1652 2 -0.0019856095
1652 3 -1.1540279
1652 4 0.68069714
1652 5 2.4415646
1652 6 0.8556075
1652 7 -0.7553415
1652 8 0.5311284
1652 9 0.80761385
1652 10 0.91049576
1652 11 -0.013459563
1652 12 0.2228814
1652 13 0.31648296
1652 14 1.1768513
1652 15 -0.04361236
1653 0 1.5615025
1653 1 0.28858417
1653 2 -0.0019856095
1653 3 -1.1540279
1653 4 0.68069714
1653 5 2.4415646
1653 6 0.8556075
1653 7 -0.7553415
1653 8 0.5311284
1653 9 0.80761385
1653 10 0.91049576
1653 11 -0.013459563
1653 12 0.2228814
1653 13 0.31648296
1653 14 1.1768513
1653 15 -0.04361236
1654 0 1.5615025
1654 1 0.28858417
1654 2 -0.0019856095
1654 3 -1.1540279
1654 4 0.68069714
1654 5 2.4415646
1654 6 0.8556075
1654 7 -0.7553415
1654 8 0.5311284
1654 9 0.80761385
1654 10 0.91049576
1654 11 -0.013459563
1654 12 0.2228814
1654 13 0.31648296
1654 14 1.1768513
1654 15 -0.04361236
1655 0 14.744336
1655 1 -6.265532
1655 2 1.2085763
1655 3 4.785838
1655 4 -6.058377
1655 5 1.2325953
1655 6 6.0765944
1655 7 -12.008624
1655 8 3.3495166
1655 9 -6.8685293
1655 10 -0.01363641
1655 11 -3.6017532
1655 12 4.2382574
1655 13 6.3569255
1655 14 0.00603801
1655 15 -9.0565605
1656 0 6.8071766
1656 1 0.4330452
1656 2 4.1136303
1656 3 11.264162
1656 4 -1.8964007
1656 5 -3.035442
1656 6 -1.4549915
1656 7 14.871628
1656 8 -7.669389
1656 9 4.224895
1656 10 -2.7819872
1656 11 -2.363347
1656 12 9.980686
1656 13 1.2772536
1656 14 5.736853
1656 15 13.12869
1657 0 1.5615025
1657 1 0.28858417
1657 2 -0.0019856095
1657 3 -1.1540279
1657 4 0.68069714
1657 5 2.4415646
1657 6 0.8556075
1657 7 -0.7553415
1657 8 0.5311284
1657 9 0.80761385
1657 10 0.91049576
1657 11 -0.013459563
1657 12 0.2228814
1657 13 0.31648296
1657 14 1.1768513
1657 15 -0.04361236
1658 0 1.5615025
1658 1 0.28858417
1658 2 -0.0019856095
1658 3 -1.1540279
1658 4 0.68069714
1658 5 2.4415646
1658 6 0.8556075
1658 7 -0.7553415
1658 8 0.5311284
1658 9 0.80761385
1658 10 0.91049576
1658 11 -0.013459563
1658 12 0.2228814
1658 13 0.31648296
1658 14 1.1768513
1658 15 -0.04361236
1659 0 1.5615025
1659 1 0.28858417
1659 2 -0.0019856095
1659 3 -1.1540279
1659 4 0.68069714
1659 5 2.4415646
1659 6 0.8556075
1659 7 -0.7553415
1659 8 0.5311284
1659 9 0.80761385
1659 10 0.91049576
1659 11 -0.013459563
1659 12 0.2228814
1659 13 0.31648296
1659 14 1.1768513
1659 15 -0.04361236
1660 0 12.944914
1660 1 -2.1261458
1660 2 13.767509
1660 3 0.8679576
1660 4 -0.0093636215
1660 5 -17.319857
1660 6 8.463875
1660 7 4.43441
1660 8 5.885248
1660 9 11.396562
1660 10 -2.2467284
1660 11 3.7923174
1660 12 9.99168
1660 13 -0.13495676
1660 14 10.20368
1660 15 11.715411
1661 0 14.744336
1661 1 -6.265532
1661 2 1.2085763
1661 3 4.785838
1661 4 -6.058377
1661 5 1.2325953
1661 6 6.0765944
1661 7 -12.008624
1661 8 3.3495166
1661 9 -6.8685293
1661 10 -0.01363641
1661 11 -3.6017532
1661 12 4.2382574
1661 13 6.3569255
1661 14 0.00603801
1661 15 -9.0565605
1662 0 6.8071766
1662 1 0.4330452
1662 2 4.1136303
1662 3 11.264162
1662 4 -1.8964007
1662 5 -3.035442
